location,current
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609279202, 'localtime': '2020-12-29 22:00'}","{'last_updated_epoch': 1609278323, 'last_updated': '2020-12-29 21:45', 'temp_c': 4.0, 'temp_f': 39.2, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 280, 'wind_dir': 'W', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 75, 'feelslike_c': 2.1, 'feelslike_f': 35.7, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 7.2, 'gust_kph': 11.5}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609280102, 'localtime': '2020-12-29 22:15'}","{'last_updated_epoch': 1609279227, 'last_updated': '2020-12-29 22:00', 'temp_c': 4.0, 'temp_f': 39.2, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 280, 'wind_dir': 'W', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 75, 'feelslike_c': 2.1, 'feelslike_f': 35.7, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 7.2, 'gust_kph': 11.5}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609281002, 'localtime': '2020-12-29 22:30'}","{'last_updated_epoch': 1609280106, 'last_updated': '2020-12-29 22:15', 'temp_c': 4.0, 'temp_f': 39.2, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 320, 'wind_dir': 'NW', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 50, 'feelslike_c': 2.1, 'feelslike_f': 35.7, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 7.2, 'gust_kph': 11.5}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609281902, 'localtime': '2020-12-29 22:45'}","{'last_updated_epoch': 1609281009, 'last_updated': '2020-12-29 22:30', 'temp_c': 3.0, 'temp_f': 37.4, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 75, 'feelslike_c': 0.9, 'feelslike_f': 33.6, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 7.2, 'gust_kph': 11.5}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609282802, 'localtime': '2020-12-29 23:00'}","{'last_updated_epoch': 1609281909, 'last_updated': '2020-12-29 22:45', 'temp_c': 3.0, 'temp_f': 37.4, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 75, 'feelslike_c': 0.9, 'feelslike_f': 33.6, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 7.2, 'gust_kph': 11.5}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609283701, 'localtime': '2020-12-29 23:15'}","{'last_updated_epoch': 1609282814, 'last_updated': '2020-12-29 23:00', 'temp_c': 3.0, 'temp_f': 37.4, 'is_day': 0, 'condition': {'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}, 'wind_mph': 4.3, 'wind_kph': 6.8, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 998.0, 'pressure_in': 29.9, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 87, 'cloud': 75, 'feelslike_c': 0.6, 'feelslike_f': 33.1, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 8.3, 'gust_kph': 13.3}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609284601, 'localtime': '2020-12-29 23:30'}","{'last_updated_epoch': 1609283706, 'last_updated': '2020-12-29 23:15', 'temp_c': 2.0, 'temp_f': 35.6, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 0.0, 'wind_kph': 0.0, 'wind_degree': 323, 'wind_dir': 'NW', 'pressure_mb': 999.0, 'pressure_in': 30.0, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 87, 'cloud': 0, 'feelslike_c': -0.7, 'feelslike_f': 30.8, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 8.7, 'gust_kph': 14.0}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609285501, 'localtime': '2020-12-29 23:45'}","{'last_updated_epoch': 1609284611, 'last_updated': '2020-12-29 23:30', 'temp_c': 2.0, 'temp_f': 35.6, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 999.0, 'pressure_in': 30.0, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 87, 'cloud': 0, 'feelslike_c': -0.7, 'feelslike_f': 30.8, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 8.7, 'gust_kph': 14.0}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609286402, 'localtime': '2020-12-30 0:00'}","{'last_updated_epoch': 1609285510, 'last_updated': '2020-12-29 23:45', 'temp_c': 2.0, 'temp_f': 35.6, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 999.0, 'pressure_in': 30.0, 'precip_mm': 0.1, 'precip_in': 0.0, 'humidity': 87, 'cloud': 0, 'feelslike_c': -0.6, 'feelslike_f': 31.0, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 8.3, 'gust_kph': 13.3}"
"{'name': 'Greenwich', 'region': 'Greenwich, Greater London', 'country': 'United Kingdom', 'lat': 51.48, 'lon': 0.01, 'tz_id': 'Europe/London', 'localtime_epoch': 1609287301, 'localtime': '2020-12-30 0:15'}","{'last_updated_epoch': 1609286416, 'last_updated': '2020-12-30 00:00', 'temp_c': 2.0, 'temp_f': 35.6, 'is_day': 0, 'condition': {'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}, 'wind_mph': 5.6, 'wind_kph': 9.0, 'wind_degree': 300, 'wind_dir': 'WNW', 'pressure_mb': 999.0, 'pressure_in': 30.0, 'precip_mm': 0.0, 'precip_in': 0.0, 'humidity': 87, 'cloud': 0, 'feelslike_c': -0.9, 'feelslike_f': 30.3, 'vis_km': 10.0, 'vis_miles': 6.0, 'uv': 1.0, 'gust_mph': 10.1, 'gust_kph': 16.2}"
